"Row.names" "baseMean" "log2FoldChange" "lfcSE" "stat" "pvalue" "padj" "product_name" "kegg_entry" "kegg_definition" "kegg_module" "kegg_module_desc" "kegg_pathway" "kegg_pathway_desc" "pfam_access" "pfam_product_name" "pfam_desc" "tigrfam_access" "tigrfam_name" "tigrfam_product_name" "tigrfam_desc" "cog_access" "cog_name" "cog_function" "cog_category" "kog_access" "kog_name" "kog_function" "kog_category" "ublastp" "ublastp_desc" "tax_kingdom" "tax_phylum" "tax_class" "tax_order" "tax_family" "tax_genus" "tax_specie"
"3894" "NMG90_20725" 1747.93619229005 -0.00691474394306467 0.152302708553122 -0.0454013195743849 0.963787429205583 0.99588490034801 "vgb" "K18235" "virginiamycin B lyase" "NULL" "NULL" "NULL" "NULL" "PF08450.11" "SGL" "-" "NULL" "NULL" "NULL" "NULL" "COG4257" "Vgb" "Streptogramin lyase" "Defense mechanisms" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"3895" "NMG90_20730" 3998.46800294071 0.144491752959337 0.204359111373785 0.707048254359713 0.479536491107061 0.99588490034801 "NULL" "NULL" "conserved hypothetical protein" "NULL" "NULL" "NULL" "NULL" "PF11528.7" "DUF3224" "-" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"3896" "NMG90_20735" 7586.29250963071 0.0873452750394405 0.210118991908428 0.415694337033115 0.677633685638351 0.99588490034801 "rimJ" "K03790" "[ribosomal protein S5]-alanine N-acetyltransferase" "NULL" "NULL" "NULL" "NULL" "PF00583.24" "Acetyltransf_1" "-" "NULL" "NULL" "NULL" "NULL" "COG1670" "RimL" "Acetyltransferases, including N-acetylases of ribosomal proteins" "Translation, ribosomal structure and biogenesis" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"3897" "NMG90_20740" 8576.36127539025 0.0339571070070094 0.216155069291696 0.157096047380619 0.875169152638715 0.99588490034801 "NULL" "NULL" "alkylhydroperoxidase like protein, AhpD family" "NULL" "NULL" "NULL" "NULL" "PF02627.19" "CMD" "-" "NULL" "NULL" "NULL" "NULL" "COG2128" "COG2128" "Uncharacterized conserved protein" "Function unknown" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"3898" "NMG90_20745" 860.825984200281 0.1055917720912 0.177050067699562 0.596394982860891 0.550911391353221 0.99588490034801 "iunH" "K01239" "purine nucleosidase" "NULL" "NULL" "ko00230==ko00760==ko01100" "Purine metabolism==Nicotinate and nicotinamide metabolism==Metabolic pathways" "PF01156.18" "IU_nuc_hydro" "-" "NULL" "NULL" "NULL" "NULL" "COG1957" "URH1" "Inosine-uridine nucleoside N-ribohydrolase" "Nucleotide transport and metabolism" "KOG2938" "KOG2938" "Predicted inosine-uridine preferring nucleoside hydrolase" "Nucleotide transport and metabolism" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"3899" "NMG90_20755" 4868.04756226382 0.0939048127759216 0.128821877851751 0.728950814426006 0.46603174988117 0.99588490034801 "NULL" "NULL" "lysE type translocator family protein" "NULL" "NULL" "NULL" "NULL" "PF01810.17" "LysE" "-" "NULL" "NULL" "NULL" "NULL" "COG1280" "RhtB" "Putative threonine efflux protein" "Amino acid transport and metabolism" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"3900" "NMG90_20760" 841.226701663633 -0.0855007389157344 0.425136381317961 -0.201113672395372 0.840609691386628 0.99588490034801 "nheBC" "K11034" "non-hemolytic enterotoxin B/C" "NULL" "NULL" "ko02024" "Quorum sensing" "PF05791.10" "Bacillus_HBL" "-" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"3901" "NMG90_20765" 9025.42628109297 -0.343316014299961 0.622280540453004 -0.55170617106239 0.581149681283407 0.99588490034801 "nheBC" "K11034" "non-hemolytic enterotoxin B/C" "NULL" "NULL" "ko02024" "Quorum sensing" "PF05791.10" "Bacillus_HBL" "-" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"3902" "NMG90_20770" 8805.34667035483 -0.153084508649772 0.434480831178344 -0.352338924215817 0.724584100055928 0.99588490034801 "nheA" "K11033" "non-hemolytic enterotoxin A" "NULL" "NULL" "ko02024" "Quorum sensing" "PF05791.10" "Bacillus_HBL" "-" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"3903" "NMG90_20775" 3161.16359094447 0.111769132316297 0.227330409793527 0.491659397516643 0.622960145892376 0.99588490034801 "NULL" "NULL" "amino acid permease family protein" "NULL" "NULL" "NULL" "NULL" "PF13520.5" "AA_permease_2" "-" "NULL" "NULL" "NULL" "NULL" "COG0531" "PotE" "Amino acid transporters" "Amino acid transport and metabolism" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"3904" "NMG90_20780" 3752.82561547619 -0.135669499097093 0.170188667981244 -0.797171167189846 0.425351628873319 0.99588490034801 "panE, apbA" "K00077" "2-dehydropantoate 2-reductase" "M00119" "Pantothenate biosynthesis, valine/L-aspartate => pantothenate" "ko00770==ko01100==ko01110" "Pantothenate and CoA biosynthesis==Metabolic pathways==Biosynthesis of secondary metabolites" "PF02558.15" "ApbA" "-" "NULL" "NULL" "NULL" "NULL" "COG1893" "ApbA" "Ketopantoate reductase" "Coenzyme metabolism" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"3905" "NMG90_20785" 409.983295426423 -0.15150228933878 0.25982218344484 -0.583099900593914 0.559826050651664 0.99588490034801 "NULL" "NULL" "hypothetical protein" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"3906" "NMG90_20790" 2644.30213136305 0.0514671007185931 0.185559511312413 0.277361695741599 0.781502390592986 0.99588490034801 "K07146" "K07146" "UPF0176 protein" "NULL" "NULL" "NULL" "NULL" "PF00581.19" "Rhodanese" "-" "NULL" "NULL" "NULL" "NULL" "COG1054" "COG1054" "Predicted sulfurtransferase" "General function prediction only" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"3907" "NMG90_20795" 9945.30772226982 0.0327450199892903 0.271766489747577 0.120489542399818 0.904095363249853 0.99588490034801 "mntH" "K03322" "manganese transport protein" "NULL" "NULL" "NULL" "NULL" "PF01566.17" "Nramp" "-" "NULL" "NULL" "NULL" "NULL" "COG1914" "MntH" "Mn2+ and Fe2+ transporters of the NRAMP family" "Inorganic ion transport and metabolism" "KOG1291" "KOG1291" "Mn2+ and Fe2+ transporters of the NRAMP family" "Inorganic ion transport and metabolism" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"3908" "NMG90_20800" 654.896652947278 0.0055430676257011 0.172874127396643 0.0320641828200414 0.974420866683097 0.998182133546435 "NULL" "NULL" "Cell wall endopeptidase, family M23/M37" "NULL" "NULL" "NULL" "NULL" "PF01551.21" "Peptidase_M23" "-" "NULL" "NULL" "NULL" "NULL" "COG0739" "NlpD" "Membrane proteins related to metalloendopeptidases" "Cell envelope biogenesis, outer membrane" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"3909" "NMG90_20805" 856.058128526129 -0.029199142970731 0.152034410878311 -0.192056145724155 0.847698226005572 0.99588490034801 "NULL" "NULL" "sensory box histidine kinase" "NULL" "NULL" "NULL" "NULL" "PF02518.25" "HATPase_c" "-" "NULL" "NULL" "NULL" "NULL" "COG0642" "BaeS" "Signal transduction histidine kinase" "Signal transduction mechanisms" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"3910" "NMG90_20810" 773.81697177992 0.116937342291553 0.229853078686912 0.508748209767665 0.610928725468615 0.99588490034801 "NULL" "NULL" "Transcriptional regulator, VanR" "NULL" "NULL" "NULL" "NULL" "PF00072.23" "Response_reg" "-" "NULL" "NULL" "NULL" "NULL" "COG0745" "OmpR" "Response regulators consisting of a CheY-like receiver domain and a winged-helix DNA-binding domain" "Signal transduction mechanisms / Transcription" "KOG0519" "KOG0519" "Sensory transduction histidine kinase" "Signal transduction mechanisms" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"3911" "NMG90_20815" 7449.25449671718 0.102588814602428 0.182049503491631 0.563521529225947 0.573079804120134 0.99588490034801 "rimJ" "K03790" "[ribosomal protein S5]-alanine N-acetyltransferase" "NULL" "NULL" "NULL" "NULL" "PF13302.6" "Acetyltransf_3" "-" "NULL" "NULL" "NULL" "NULL" "COG1670" "RimL" "Acetyltransferases, including N-acetylases of ribosomal proteins" "Translation, ribosomal structure and biogenesis" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"3912" "NMG90_20825" 327.166253728632 -0.153664284070157 0.173804729237392 -0.88412026959447 0.376631292343506 0.99588490034801 "NULL" "NULL" "methyltransferase family protein ubiE/COQ5" "NULL" "NULL" "NULL" "NULL" "PF08241.11" "Methyltransf_11" "-" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"3913" "NMG90_20830" 821.74619561191 0.0176340352362959 0.178383481458962 0.0988546422127806 0.921253682705921 0.99588490034801 "NULL" "NULL" "putative lipoprotein" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"3914" "NMG90_20835" 402.157050449942 0.0782942162936794 0.190337811756101 0.411343471753293 0.680820697609128 0.99588490034801 "NULL" "NULL" "hypothetical protein" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"3915" "NMG90_20840" 481.258583047547 -0.214012737807445 0.221051097581225 -0.968159580066353 0.332964678020488 0.99588490034801 "oppA, mppA" "K15580" "oligopeptide transport system substrate-binding protein" "NULL" "NULL" "ko01501==ko02010==ko02024" "beta-Lactam resistance==ABC transporters==Quorum sensing" "PF00496.21" "SBP_bac_5" "-" "NULL" "NULL" "NULL" "NULL" "COG4166" "OppA" "ABC-type oligopeptide transport system, periplasmic component" "Amino acid transport and metabolism" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"3916" "NMG90_20845" 932.386473125492 -0.0620246806911797 0.22542075629777 -0.275150707990918 0.783200455098647 0.99588490034801 "mtaD" "K12960" "5-methylthioadenosine/S-adenosylhomocysteine deaminase" "NULL" "NULL" "ko00270==ko01100" "Cysteine and methionine metabolism==Metabolic pathways" "PF01979.19" "Amidohydro_1" "-" "NULL" "NULL" "NULL" "NULL" "COG0402" "SsnA" "Cytosine deaminase and related metal-dependent hydrolases" "Nucleotide transport and metabolism / General function prediction only" "KOG3968" "KOG3968" "Atrazine chlorohydrolase/guanine deaminase" "Nucleotide transport and metabolism, Secondary metabolites biosynthesis, transport and catabolism" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"3917" "NMG90_20850" 81.8850664652169 -0.199554730601524 0.349153386712002 -0.571538865713841 0.56763442257112 0.99588490034801 "NULL" "NULL" "conserved hypothetical protein" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"3918" "NMG90_20855" 197.694149518541 0.0564310842229854 0.297079130836268 0.189953040673486 0.849345928583618 0.99588490034801 "qnr, mcbG" "K18555" "fluoroquinolone resistance protein" "NULL" "NULL" "NULL" "NULL" "PF00805.21" "Pentapeptide" "-" "NULL" "NULL" "NULL" "NULL" "COG1357" "COG1357" "Pentapeptide repeats containing protein" "Function unknown" "KOG1665" "KOG1665" "AFH1-interacting protein FIP2, contains BTB/POZ domain and pentapeptide repeats" "General function prediction only" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"3919" "NMG90_20860" 2130.90739957622 0.139829796924996 0.230445622711349 0.606780008575573 0.543996916936831 0.99588490034801 "NULL" "NULL" "alpha/beta hydrolase fold" "NULL" "NULL" "NULL" "NULL" "PF12146.7" "Hydrolase_4" "-" "NULL" "NULL" "NULL" "NULL" "COG2267" "PldB" "Lysophospholipase" "Lipid metabolism" "KOG1455" "KOG1455" "Lysophospholipase" "Lipid transport and metabolism" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"3920" "NMG90_20865" 103.758165783248 -0.072945756223054 0.217552652684846 -0.335301616977871 0.737397574091359 0.99588490034801 "DOPA" "K15777" "4,5-DOPA dioxygenase extradiol" "NULL" "NULL" "ko00965" "Betalain biosynthesis" "PF02900.17" "LigB" "-" "NULL" "NULL" "NULL" "NULL" "COG3384" "COG3384" "Aromatic ring-opening dioxygenase, catalytic LigB subunit related    enzyme" "Amino acid transport and metabolism" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"3921" "NMG90_20870" 3620.34345311839 -0.269110664785367 0.314644475288058 -0.855284887932627 0.392393451575345 0.99588490034801 "mdtG" "K08161" "MFS transporter, DHA1 family, multidrug resistance protein" "NULL" "NULL" "NULL" "NULL" "PF07690.15" "MFS_1" "-" "NULL" "NULL" "NULL" "NULL" "COG2814" "AraJ" "Arabinose efflux permease" "Carbohydrate transport and metabolism" "KOG2615" "KOG2615" "Permease of the major facilitator superfamily" "General function prediction only" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"3922" "NMG90_20875" 1800.8349701467 0.0577598272538288 0.114825583093869 0.503022285605207 0.614948603859421 0.99588490034801 "NULL" "NULL" "acetyltransferase family protein" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"3923" "NMG90_20880" 1967.04630148204 0.0988321593090788 0.152225725485131 0.649247418556284 0.516178466495712 0.99588490034801 "K07150" "K07150" "uncharacterized protein" "NULL" "NULL" "NULL" "NULL" "PF04474.11" "DUF554" "-" "NULL" "NULL" "NULL" "NULL" "COG1811" "COG1811" "Uncharacterized membrane protein, possible Na+ channel or pump" "General function prediction only" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"3924" "NMG90_20885" 10458.3798173226 0.149921187668129 0.156372939329826 0.95874125223106 0.337689111194483 0.99588490034801 "NULL" "NULL" "bacterial capsule synthesis PGA_cap family protein" "NULL" "NULL" "NULL" "NULL" "PF09587.9" "PGA_cap" "-" "NULL" "NULL" "NULL" "NULL" "COG2843" "PgsA" "Putative enzyme of poly-gamma-glutamate biosynthesis (capsule formation)" "Cell envelope biogenesis, outer membrane" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"3925" "NMG90_20890" 1900.04498219385 0.219016310192274 0.156426399349057 1.4001237074028 0.161476276883548 0.99588490034801 "NULL" "NULL" "conserved hypothetical protein" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"3926" "NMG90_20895" 773.372941246053 0.231795626124277 0.201529510954519 1.15018205039255 0.250068897566038 0.99588490034801 "IlvA" "K01754" "threonine dehydratase" "M00570" "Isoleucine biosynthesis, threonine => 2-oxobutanoate => isoleucine" "ko00260==ko00290==ko01100==ko01110==ko01200==ko01230" "Glycine, serine and threonine metabolism==Valine, leucine and isoleucine biosynthesis==Metabolic pathways==Biosynthesis of secondary metabolites==Carbon metabolism==Biosynthesis of amino acids" "PF00291.24" "PALP" "-" "NULL" "NULL" "NULL" "NULL" "COG1171" "IlvA" "Threonine dehydratase" "Amino acid transport and metabolism" "KOG1250" "KOG1250" "Threonine/serine dehydratases" "Amino acid transport and metabolism" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"3927" "NMG90_20900" 687.398020950454 0.205017188482264 0.209062271082309 0.980651302699892 0.326764725882641 0.99588490034801 "ilvD" "K01687" "dihydroxy-acid dehydratase" "M00019==M00570" "Valine/isoleucine biosynthesis, pyruvate => valine / 2-oxobutanoate => isoleucine==Isoleucine biosynthesis, threonine => 2-oxobutanoate => isoleucine" "ko00290==ko00770==ko01100==ko01110==ko01210==ko01230" "Valine, leucine and isoleucine biosynthesis==Pantothenate and CoA biosynthesis==Metabolic pathways==Biosynthesis of secondary metabolites==2-Oxocarboxylic acid metabolism==Biosynthesis of amino acids" "PF00920.20" "ILVD_EDD" "-" "NULL" "NULL" "NULL" "NULL" "COG0129" "IlvD" "Dihydroxyacid dehydratase/phosphogluconate dehydratase" "Amino acid transport and metabolism / Carbohydrate transport and metabolism" "KOG2448" "KOG2448" "Dihydroxy-acid dehydratase" "Amino acid transport and metabolism" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"3928" "NMG90_20905" 711.16033612738 0.21664160196701 0.187816198181678 1.15347666529512 0.248714789954394 0.99588490034801 "ilvC" "K00053" "ketol-acid reductoisomerase" "M00019==M00570" "Valine/isoleucine biosynthesis, pyruvate => valine / 2-oxobutanoate => isoleucine==Isoleucine biosynthesis, threonine => 2-oxobutanoate => isoleucine" "ko00290==ko00770==ko01100==ko01110==ko01210==ko01230" "Valine, leucine and isoleucine biosynthesis==Pantothenate and CoA biosynthesis==Metabolic pathways==Biosynthesis of secondary metabolites==2-Oxocarboxylic acid metabolism==Biosynthesis of amino acids" "PF01450.18" "IlvC" "-" "NULL" "NULL" "NULL" "NULL" "COG0059" "IlvC" "Ketol-acid reductoisomerase" "Amino acid transport and metabolism / Coenzyme metabolism" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"3929" "NMG90_20910" 131.281542264419 0.111074878647121 0.262120238651293 0.423755446045078 0.671744174085095 0.99588490034801 "IlvH" "K01653" "acetolactate synthase I/III small subunit" "M00019==M00570" "Valine/isoleucine biosynthesis, pyruvate => valine / 2-oxobutanoate => isoleucine==Isoleucine biosynthesis, threonine => 2-oxobutanoate => isoleucine" "ko00290==ko00650==ko00660==ko00770==ko01100==ko01110==ko01210==ko01230" "Valine, leucine and isoleucine biosynthesis==Butanoate metabolism==C5-Branched dibasic acid metabolism==Pantothenate and CoA biosynthesis==Metabolic pathways==Biosynthesis of secondary metabolites==2-Oxocarboxylic acid metabolism==Biosynthesis of amino acids" "PF13710.5" "ACT_5" "-" "NULL" "NULL" "NULL" "NULL" "COG0440" "IlvH" "Acetolactate synthase, small (regulatory) subunit" "Amino acid transport and metabolism" "KOG2663" "KOG2663" "Acetolactate synthase, small subunit" "Amino acid transport and metabolism" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"3930" "NMG90_20915" 2023.52541343729 -0.00306048749745032 0.195857707892647 -0.0156260763509385 0.98753270230126 0.998947060387978 "IlvB" "K01652" "acetolactate synthase I/II/III large subunit" "M00019==M00570" "Valine/isoleucine biosynthesis, pyruvate => valine / 2-oxobutanoate => isoleucine==Isoleucine biosynthesis, threonine => 2-oxobutanoate => isoleucine" "ko00290==ko00650==ko00660==ko00770==ko01100==ko01110==ko01210==ko01230" "Valine, leucine and isoleucine biosynthesis==Butanoate metabolism==C5-Branched dibasic acid metabolism==Pantothenate and CoA biosynthesis==Metabolic pathways==Biosynthesis of secondary metabolites==2-Oxocarboxylic acid metabolism==Biosynthesis of amino acids" "PF02775.20" "TPP_enzyme_C" "-" "NULL" "NULL" "NULL" "NULL" "COG0028" "IlvB" "Thiamine pyrophosphate-requiring enzymes [acetolactate synthase, pyruvate dehydrogenase (cytochrome), glyoxylate carboligase, phosphonopyruvate decarboxylase]" "acetolactate synthase, pyruvate dehydrogenase (cytochrome), glyoxylate carboligase, phosphonopyruvate decarboxylase] [Amino acid transport and metabolism / Coenzyme metabolism" "KOG4166" "KOG4166" "Thiamine pyrophosphate-requiring enzyme" "Amino acid transport and metabolism, Coenzyme transport and metabolism" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"3931" "NMG90_20920" 2836.45786702077 0.0464773545622055 0.200526600853818 0.231776504285769 0.816711607031774 0.99588490034801 "IlvE" "K00826" "branched-chain amino acid aminotransferase" "M00019==M00036==M00119==M00570" "Valine/isoleucine biosynthesis, pyruvate => valine / 2-oxobutanoate => isoleucine==Leucine degradation, leucine => acetoacetate + acetyl-CoA==Pantothenate biosynthesis, valine/L-aspartate => pantothenate==Isoleucine biosynthesis, threonine => 2-oxobutanoate => isoleucine" "ko00270==ko00280==ko00290==ko00770==ko00966==ko01100==ko01110==ko01210==ko01230" "Cysteine and methionine metabolism==Valine, leucine and isoleucine degradation==Valine, leucine and isoleucine biosynthesis==Pantothenate and CoA biosynthesis==Glucosinolate biosynthesis==Metabolic pathways==Biosynthesis of secondary metabolites==2-Oxocarboxylic acid metabolism==Biosynthesis of amino acids" "PF01063.18" "Aminotran_4" "-" "NULL" "NULL" "NULL" "NULL" "COG0115" "IlvE" "Branched-chain amino acid aminotransferase/4-amino-4-deoxychorismate lyase" "Amino acid transport and metabolism / Coenzyme metabolism" "KOG0975" "KOG0975" "Branched chain aminotransferase BCAT1, pyridoxal phosphate enzymes type IV superfamily" "Amino acid transport and metabolism" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"3932" "NMG90_20925" 103.125575899341 0.271262718594374 0.315256751847437 0.860450147394931 0.389540952864261 0.99588490034801 "fabG, OAR1" "K00059" "3-oxoacyl-[acyl-carrier protein] reductase" "M00083==M00572==M00874" "Fatty acid biosynthesis, elongation==Pimeloyl-ACP biosynthesis, BioC-BioH pathway, malonyl-ACP => pimeloyl-ACP==Fatty acid biosynthesis in mitochondria, fungi" "ko00061==ko00333==ko00780==ko01100==ko01110==ko01212" "Fatty acid biosynthesis==Prodigiosin biosynthesis==Biotin metabolism==Metabolic pathways==Biosynthesis of secondary metabolites==Fatty acid metabolism" "PF00106.24" "adh_short" "-" "NULL" "NULL" "NULL" "NULL" "COG1028" "FabG" "Dehydrogenases with different specificities (related to short-chain alcohol dehydrogenases)" "Secondary metabolites biosynthesis, transport, and catabolism / General function prediction only" "KOG0725" "KOG0725" "Reductases with broad range of substrate specificities" "General function prediction only" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"3933" "NMG90_20930" 4876.67470124033 0.320259889107376 0.305803810193492 1.04727239632736 0.294973963447742 0.99588490034801 "msrA" "K07304" "peptide-methionine (S)-S-oxide reductase" "NULL" "NULL" "NULL" "NULL" "PF01625.20" "PMSR" "-" "NULL" "NULL" "NULL" "NULL" "COG0225" "MsrA" "Peptide methionine sulfoxide reductase" "Posttranslational modification, protein turnover, chaperones" "KOG1635" "KOG1635" "Peptide methionine sulfoxide reductase" "Posttranslational modification, protein turnover, chaperones" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"3934" "NMG90_20935" 129.073831638684 -0.154306706114796 0.244144426771659 -0.632030426232564 0.527366995673472 0.99588490034801 "NULL" "NULL" "regulator of chromosome condensation (RCC1) repeat family protein" "NULL" "NULL" "NULL" "NULL" "PF13540.5" "RCC1_2" "-" "NULL" "NULL" "NULL" "NULL" "COG5184" "ATS1" "Alpha-tubulin suppressor and related RCC1 domain-containing proteins" "Cell division and chromosome partitioning / Cytoskeleton" "KOG1427" "KOG1427" "Uncharacterized conserved protein, contains RCC1 domain" "Function unknown" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"3935" "NMG90_20940" 3158.91089042565 0.155290925392357 0.186891824375971 0.830913422301223 0.406022540556385 0.99588490034801 "NULL" "NULL" "fibronectin-binding family protein" "NULL" "NULL" "NULL" "NULL" "PF07299.10" "EF-G-binding_N" "-" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"3936" "NMG90_20945" 86.1466476333105 0.207184242751509 0.333609467710808 0.621038258216064 0.534574451119118 0.99588490034801 "NULL" "NULL" "hypothetical protein" "NULL" "NULL" "NULL" "NULL" "PF04239.11" "DUF421" "-" "NULL" "NULL" "NULL" "NULL" "COG2323" "COG2323" "Predicted membrane protein" "Function unknown" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"3937" "NMG90_20950" 950.147427604208 0.212108800077445 0.182240785795754 1.16389313814288 0.24446732074264 0.99588490034801 "NULL" "NULL" "conserved hypothetical protein" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
