"Row.names" "baseMean" "log2FoldChange" "lfcSE" "stat" "pvalue" "padj" "product_name" "kegg_entry" "kegg_definition" "kegg_module" "kegg_module_desc" "kegg_pathway" "kegg_pathway_desc" "pfam_access" "pfam_product_name" "pfam_desc" "tigrfam_access" "tigrfam_name" "tigrfam_product_name" "tigrfam_desc" "cog_access" "cog_name" "cog_function" "cog_category" "kog_access" "kog_name" "kog_function" "kog_category" "ublastp" "ublastp_desc" "tax_kingdom" "tax_phylum" "tax_class" "tax_order" "tax_family" "tax_genus" "tax_specie"
"4096" "NMG90_21925" 47.154385625183 -0.813462194306607 0.336245598455633 -2.41925008994264 0.0155525433922305 1 "acm" "K07273" "lysozyme" "NULL" "NULL" "NULL" "NULL" "PF01183.19" "Glyco_hydro_25" "-" "NULL" "NULL" "NULL" "NULL" "COG3757" "Acm" "Lyzozyme M1 (1,4-beta-N-acetylmuramidase)" "Cell envelope biogenesis, outer membrane" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"4097" "NMG90_21930" 2909.97922726126 -0.092928647260741 0.177974101110627 -0.522147024094127 0.601567967642986 1 "NULL" "NULL" "nuclease-related domain protein" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"4098" "NMG90_21935" 622.519665426685 0.0453402418101471 0.166185426807024 0.272829228659121 0.784984490385833 1 "NULL" "NULL" "hypothetical protein" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"4099" "NMG90_21940" 1039.1480838167 -0.2284531947137 0.151845506240979 -1.50451073837605 0.132449910496802 1 "xlyAB" "K01447" "N-acetylmuramoyl-L-alanine amidase" "NULL" "NULL" "NULL" "NULL" "PF01510.24" "Amidase_2" "-" "NULL" "NULL" "NULL" "NULL" "COG5632" "COG5632" "N-acetylmuramoyl-L-alanine amidase" "Cell envelope biogenesis, outer membrane" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"4100" "NMG90_21945" 86.5513290685781 -0.758177079910118 0.986516756225832 -0.768539485138311 0.442166741808701 1 "NULL" "NULL" "hypothetical protein" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"4101" "NMG90_21950" 1461.87989977103 0.0625213642958106 0.183842073521447 0.340081914320428 0.733794841215576 1 "K07090" "K07090" "uncharacterized protein" "NULL" "NULL" "NULL" "NULL" "PF01925.18" "TauE" "-" "NULL" "NULL" "NULL" "NULL" "COG0730" "COG0730" "Predicted permeases" "General function prediction only" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"4102" "NMG90_21955" 2089.86401365536 -0.19258290723833 0.245397007867272 -0.784780991879463 0.432581986639088 1 "NULL" "NULL" "hypothetical protein" "NULL" "NULL" "NULL" "NULL" "PF13043.5" "DUF3903" "-" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"4103" "NMG90_21960" 335.902817482621 -0.295976471206275 0.180009001186683 -1.64423150650853 0.10012839125226 1 "NULL" "NULL" "NUDIX domain protein" "NULL" "NULL" "NULL" "NULL" "PF00293.27" "NUDIX" "-" "NULL" "NULL" "NULL" "NULL" "COG1051" "COG1051" "ADP-ribose pyrophosphatase" "Nucleotide transport and metabolism" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"4104" "NMG90_21965" 203.125373693882 0.396056548460678 0.494954569537833 0.800187679508643 0.423602066993645 1 "NULL" "NULL" "LrgB family protein" "NULL" "NULL" "NULL" "NULL" "PF04172.15" "LrgB" "-" "NULL" "NULL" "NULL" "NULL" "COG1346" "LrgB" "Putative effector of murein hydrolase" "Cell envelope biogenesis, outer membrane" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"4105" "NMG90_21970" 474.052343618067 -0.433976730562268 0.777361592318898 -0.558268809329388 0.576660840255873 1 "cidA" "K06518" "holin-like protein" "NULL" "NULL" "NULL" "NULL" "PF03788.13" "LrgA" "-" "NULL" "NULL" "NULL" "NULL" "COG1380" "COG1380" "Putative effector of murein hydrolase LrgA" "General function prediction only" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"4106" "NMG90_21975" 271.359714860092 -0.0855518901575256 0.32555279886083 -0.262789601124266 0.792712751024845 1 "NULL" "NULL" "bacterial regulatory helix-turn-helix, lysR family protein" "NULL" "NULL" "NULL" "NULL" "PF00126.26" "HTH_1" "-" "NULL" "NULL" "NULL" "NULL" "COG0583" "LysR" "Transcriptional regulator" "Transcription" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"4107" "NMG90_21980" 144.756392904414 -0.0653627158063221 0.219934901470424 -0.297191193254573 0.766320545069911 1 "NULL" "NULL" "conserved hypothetical protein" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"4108" "NMG90_21985" 1212.33861067161 -0.079429494284937 0.171904764167872 -0.462055223829463 0.644041718891305 1 "ABC-2.A" "K01990" "ABC-2 type transport system ATP-binding protein" "NULL" "NULL" "NULL" "NULL" "PF13304.5" "AAA_21" "-" "NULL" "NULL" "NULL" "NULL" "COG1131" "CcmA" "ABC-type multidrug transport system, ATPase component" "Defense mechanisms" "KOG0059" "KOG0059" "Lipid exporter ABCA1 and related proteins, ABC superfamily" "Lipid transport and metabolism, General function prediction only" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"4109" "NMG90_21990" 1384.11399164692 -0.0622871363943554 0.179738332567645 -0.346543419561953 0.728934359170115 1 "ABC-2.P" "K01992" "ABC-2 type transport system permease protein" "NULL" "NULL" "NULL" "NULL" "PF12679.6" "ABC2_membrane_2" "-" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"4110" "NMG90_21995" 1331.97696909576 -0.0353534325550824 0.188832585335639 -0.187221037578042 0.851487330865832 1 "yxeP" "K21613" "uncharacterized hydrolase" "NULL" "NULL" "NULL" "NULL" "PF07687.13" "M20_dimer" "-" "NULL" "NULL" "NULL" "NULL" "COG1473" "AbgB" "Metal-dependent amidase/aminoacylase/carboxypeptidase" "General function prediction only" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"4111" "NMG90_22000" 2531.0134305944 -0.284297460075579 0.342593244312766 -0.829839656196003 0.406629446305793 1 "NULL" "NULL" "eamA-like transporter family protein" "NULL" "NULL" "NULL" "NULL" "PF00892.19" "EamA" "-" "NULL" "NULL" "NULL" "NULL" "COG0697" "RhaT" "Permeases of the drug/metabolite transporter (DMT) superfamily" "Carbohydrate transport and metabolism / Amino acid transport and metabolism / General function prediction only" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"4112" "NMG90_22005" 2532.86600729991 -0.235551375605527 0.175366517759238 -1.34319469084126 0.179208940349013 1 "ccdA" "K06196" "cytochrome c-type biogenesis protein" "NULL" "NULL" "NULL" "NULL" "PF02683.14" "DsbD" "-" "NULL" "NULL" "NULL" "NULL" "COG0785" "CcdA" "Cytochrome c biogenesis protein" "Posttranslational modification, protein turnover, chaperones" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"4113" "NMG90_22010" 10451.5031803666 -0.0224010236789517 0.117411588061869 -0.190790568875941 0.84868967790705 1 "NULL" "NULL" "protein of unknown function DUF1453" "NULL" "NULL" "NULL" "NULL" "PF07301.10" "DUF1453" "-" "NULL" "NULL" "NULL" "NULL" "COG4846" "CcdC" "Membrane protein involved in cytochrome C biogenesis" "Posttranslational modification, protein turnover, chaperones" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"4114" "NMG90_22015" 7026.03647002422 0.107105219956408 0.158707133751867 0.674860779250559 0.499764220826537 1 "NULL" "NULL" "conserved hypothetical protein" "NULL" "NULL" "NULL" "NULL" "PF11084.7" "DUF2621" "-" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"4115" "NMG90_22020" 606.176338186811 -0.0282234152135412 0.243557469661311 -0.115879899938148 0.907747725890797 1 "NULL" "NULL" "conserved hypothetical protein" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"4116" "NMG90_22025" 3569.76367649419 -0.0276380943486939 0.198570330195557 -0.139185417687905 0.8893036313381 1 "NULL" "NULL" "conserved hypothetical protein" "NULL" "NULL" "NULL" "NULL" "PF13521.5" "AAA_28" "-" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"4117" "NMG90_22030" 1892.42035134973 0.0926490543006327 0.159664893264715 0.580271920809954 0.56173125977199 1 "thiJ" "K03152" "protein deglycase" "NULL" "NULL" "NULL" "NULL" "PF01965.23" "DJ-1_PfpI" "-" "NULL" "NULL" "NULL" "NULL" "COG0693" "ThiJ" "Putative intracellular protease/amidase" "General function prediction only" "KOG2764" "KOG2764" "Putative transcriptional regulator DJ-1" "General function prediction only, Defense mechanisms" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"4118" "NMG90_22035" 1185.81498094655 0.0274034942510234 0.163144819056682 0.167970361605554 0.866606595777089 1 "NULL" "NULL" "Methyltransferase type 11" "NULL" "NULL" "NULL" "NULL" "PF08241.11" "Methyltransf_11" "-" "NULL" "NULL" "NULL" "NULL" "COG2226" "UbiE" "Methylase involved in ubiquinone/menaquinone biosynthesis" "Coenzyme metabolism" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"4119" "NMG90_22040" 145598.373133507 -0.0130210881600429 0.196066697089827 -0.0664115240033719 0.947050195631171 1 "hutP" "K09683" "hut operon positive regulatory protein" "NULL" "NULL" "NULL" "NULL" "PF09021.10" "HutP" "-" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"4120" "NMG90_22045" 12237.1412589866 0.353272088203855 0.330294708396206 1.06956629707821 0.284814572312498 1 "hutH, HAL" "K01745" "histidine ammonia-lyase" "M00045" "Histidine degradation, histidine => N-formiminoglutamate => glutamate" "ko00340==ko01100" "Histidine metabolism==Metabolic pathways" "PF00221.18" "Lyase_aromatic" "-" "NULL" "NULL" "NULL" "NULL" "COG2986" "HutH" "Histidine ammonia-lyase" "Amino acid transport and metabolism" "KOG0222" "KOG0222" "Phenylalanine and histidine ammonia-lyase" "Secondary metabolites biosynthesis, transport and catabolism" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"4121" "NMG90_22050" 22096.6231508356 0.0721958824205608 0.619838916835033 0.1164752332577 0.907275913481377 1 "hutU, UROC1" "K01712" "urocanate hydratase" "M00045" "Histidine degradation, histidine => N-formiminoglutamate => glutamate" "ko00340==ko01100" "Histidine metabolism==Metabolic pathways" "PF01175.17" "Urocanase" "-" "NULL" "NULL" "NULL" "NULL" "COG2987" "HutU" "Urocanate hydratase" "Amino acid transport and metabolism" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"4122" "NMG90_22055" 14055.1850276457 -0.120168215771148 0.736651655279236 -0.163127598926792 0.870417970042947 1 "hutI, AMDHD1" "K01468" "imidazolonepropionase" "M00045" "Histidine degradation, histidine => N-formiminoglutamate => glutamate" "ko00340==ko01100" "Histidine metabolism==Metabolic pathways" "PF01979.19" "Amidohydro_1" "-" "NULL" "NULL" "NULL" "NULL" "COG1228" "HutI" "Imidazolonepropionase and related amidohydrolases" "Secondary metabolites biosynthesis, transport, and catabolism" "KOG3968" "KOG3968" "Atrazine chlorohydrolase/guanine deaminase" "Nucleotide transport and metabolism, Secondary metabolites biosynthesis, transport and catabolism" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"4123" "NMG90_22060" 16434.125684863 -0.316334838097028 0.800727126136314 -0.395059475034165 0.69279899557931 1 "hutG" "K01479" "formiminoglutamase" "M00045" "Histidine degradation, histidine => N-formiminoglutamate => glutamate" "ko00340==ko01100" "Histidine metabolism==Metabolic pathways" "PF00491.20" "Arginase" "-" "NULL" "NULL" "NULL" "NULL" "COG0010" "SpeB" "Arginase/agmatinase/formimionoglutamate hydrolase, arginase family" "Amino acid transport and metabolism" "KOG2964" "KOG2964" "Arginase family protein" "Amino acid transport and metabolism" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"4124" "NMG90_22065" 5806.51245036279 0.168397131975562 0.194047669134892 0.867813216857042 0.385496593400122 1 "carD" "K07736" "CarD family transcriptional regulator" "NULL" "NULL" "NULL" "NULL" "PF02559.15" "CarD_CdnL_TRCF" "-" "NULL" "NULL" "NULL" "NULL" "COG1329" "COG1329" "Transcriptional regulators, similar to M. xanthus CarD" "Transcription" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"4125" "NMG90_22070" 1043.76449135229 0.00571410835453985 0.21757865921683 0.0262622647602833 0.979048152881433 1 "AdhC" "K00055" "aryl-alcohol dehydrogenase" "M00537==M00538" "Xylene degradation, xylene => methylbenzoate==Toluene degradation, toluene => benzoate" "ko00350==ko00360==ko00622==ko00623==ko01100==ko01120==ko01220" "Tyrosine metabolism==Phenylalanine metabolism==Xylene degradation==Toluene degradation==Metabolic pathways==Microbial metabolism in diverse environments==Degradation of aromatic compounds" "PF08240.11" "ADH_N" "-" "NULL" "NULL" "NULL" "NULL" "COG1062" "AdhC" "Zn-dependent alcohol dehydrogenases, class III" "Energy production and conversion" "KOG0022" "KOG0022" "Alcohol dehydrogenase, class III" "Secondary metabolites biosynthesis, transport and catabolism" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"4126" "NMG90_22075" 4191.06091414952 0.035534087368251 0.240377601578669 0.147826116638499 0.882479997679273 1 "nemA" "K10680" "N-ethylmaleimide reductase" "NULL" "NULL" "ko00633==ko01120" "Nitrotoluene degradation==Microbial metabolism in diverse environments" "PF00724.19" "Oxidored_FMN" "-" "NULL" "NULL" "NULL" "NULL" "COG1902" "NemA" "NADH:flavin oxidoreductases, Old Yellow Enzyme family" "Energy production and conversion" "KOG0134" "KOG0134" "NADH:flavin oxidoreductase/12-oxophytodienoate reductase" "Energy production and conversion, General function prediction only" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"4127" "NMG90_22080" 75.2691163308115 -0.0658681802439685 0.395433698080524 -0.166571995668805 0.867706830026835 1 "NULL" "NULL" "hypothetical protein" "NULL" "NULL" "NULL" "NULL" "PF01645.16" "Glu_synthase" "-" "NULL" "NULL" "NULL" "NULL" "COG0069" "GltB" "Glutamate synthase domain 2" "Amino acid transport and metabolism" "KOG0399" "KOG0399" "Glutamate synthase" "Amino acid transport and metabolism" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"4128" "NMG90_22085" 318.353543818549 0.0576695546914716 0.194331430702587 0.296758761477609 0.76665069145407 1 "K15975" "K15975" "glyoxalase family protein" "NULL" "NULL" "NULL" "NULL" "PF00903.24" "Glyoxalase" "-" "NULL" "NULL" "NULL" "NULL" "COG0346" "GloA" "Lactoylglutathione lyase and related lyases" "Amino acid transport and metabolism" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"4129" "NMG90_22090" 469.00446321946 -0.0872164093502935 0.174075944400013 -0.501025053466762 0.616353490942887 1 "K06999" "K06999" "phospholipase/carboxylesterase" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "COG0400" "COG0400" "Predicted esterase" "General function prediction only" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"4130" "NMG90_22095" 1467.96430240095 -0.165852472832779 0.133290944058652 -1.24428913009874 0.213393170166218 1 "NULL" "NULL" "ecdysteroid kinase family protein" "NULL" "NULL" "NULL" "NULL" "PF01636.22" "APH" "-" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"4131" "NMG90_22100" 1995.85534843037 0.0560522068431551 0.171852657968905 0.32616432882462 0.744300028363197 1 "NULL" "NULL" "sensory box protein" "NULL" "NULL" "NULL" "NULL" "PF02518.25" "HATPase_c" "-" "NULL" "NULL" "NULL" "NULL" "COG0642" "BaeS" "Signal transduction histidine kinase" "Signal transduction mechanisms" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"4132" "NMG90_22105" 997.133165105445 -0.128683202025032 0.426366018921872 -0.301813925862164 0.762793914335501 1 "NULL" "NULL" "glyoxalase-like domain protein" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"4133" "NMG90_22110" 1121.21490261738 -0.199525002175393 0.187258663160117 -1.06550478791354 0.286647560081304 1 "NULL" "NULL" "hypothetical protein" "NULL" "NULL" "NULL" "NULL" "PF10035.8" "DUF2179" "-" "NULL" "NULL" "NULL" "NULL" "COG1284" "COG1284" "Uncharacterized conserved protein" "Function unknown" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"4134" "NMG90_22115" 1072.58956121121 -0.0799766023950501 0.148887774500437 -0.537160305225834 0.591156887823418 1 "NULL" "NULL" "stage II sporulation E family protein" "NULL" "NULL" "NULL" "NULL" "PF13672.5" "PP2C_2" "-" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"4135" "NMG90_22120" 750.309427937695 -0.119641374774058 0.177319732069668 -0.674721156960984 0.499852940180976 1 "xlyAB" "K01447" "N-acetylmuramoyl-L-alanine amidase" "NULL" "NULL" "NULL" "NULL" "PF01510.24" "Amidase_2" "-" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"4136" "NMG90_22125" 1839.31275129269 -0.0902261086181532 0.160344738294661 -0.562700775702084 0.573638655959972 1 "NULL" "NULL" "conserved hypothetical protein" "NULL" "NULL" "NULL" "NULL" "PF09932.8" "DUF2164" "-" "NULL" "NULL" "NULL" "NULL" "COG5460" "COG5460" "Uncharacterized conserved protein" "Function unknown" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"4137" "NMG90_22130" 853.310094644667 0.254590457423868 0.247455783181712 1.02883211760267 0.303558571472538 1 "NULL" "NULL" "S-layer protein" "NULL" "NULL" "NULL" "NULL" "PF16103.4" "DUF4822" "-" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"4138" "NMG90_22135" 239219.974299703 -0.095100995382445 0.175116663187763 -0.543072221976249 0.587080077378898 1 "NULL" "NULL" "CsbD family protein" "NULL" "NULL" "NULL" "NULL" "PF05532.11" "CsbD" "-" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"4139" "NMG90_22140" 116.669038232213 0.0160321807548858 0.22583562650274 0.0709904854391576 0.943405327905677 1 "NULL" "NULL" "Acetyltransferase, GNAT family" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"4140" "NMG90_22145" 495.724502263174 -0.0254903220793525 0.171531954270763 -0.148603927400699 0.881866173806602 1 "NULL" "NULL" "conserved hypothetical protein" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"4141" "NMG90_22150" 644.553130119421 0.154928782184813 0.123533562308943 1.25414324082515 0.209789945889601 1 "rimJ" "K03790" "[ribosomal protein S5]-alanine N-acetyltransferase" "NULL" "NULL" "NULL" "NULL" "PF13302.6" "Acetyltransf_3" "-" "NULL" "NULL" "NULL" "NULL" "COG1670" "RimL" "Acetyltransferases, including N-acetylases of ribosomal proteins" "Translation, ribosomal structure and biogenesis" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"4142" "NMG90_22155" 228.576223044944 -0.630345814334105 0.253289999109681 -2.4886328577906 0.0128235314360719 1 "NULL" "NULL" "helix-turn-helix domain protein" "NULL" "NULL" "NULL" "NULL" "PF12844.6" "HTH_19" "-" "NULL" "NULL" "NULL" "NULL" "COG1396" "HipB" "Predicted transcriptional regulators" "Transcription" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"4143" "NMG90_22160" 11135.9170174612 0.190843563599211 0.194114347577363 0.983150220377973 0.325533510503516 1 "K00666" "K00666" "fatty-acyl-CoA synthase" "NULL" "NULL" "NULL" "NULL" "PF00501.27" "AMP-binding" "-" "NULL" "NULL" "NULL" "NULL" "COG0318" "CaiC" "Acyl-CoA synthetases (AMP-forming)/AMP-acid ligases II" "Lipid metabolism / Secondary metabolites biosynthesis, transport, and catabolism" "KOG1176" "KOG1176" "Acyl-CoA synthetase" "Lipid transport and metabolism" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"4144" "NMG90_22165" 29596.781824334 0.0295948579670649 0.149817808164676 0.197538986383615 0.84340577572175 1 "bioY" "K03523" "biotin transport system substrate-specific component" "NULL" "NULL" "ko02010" "ABC transporters" "PF02632.13" "BioY" "-" "NULL" "NULL" "NULL" "NULL" "COG1268" "BioY" "Uncharacterized conserved protein" "General function prediction only" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"4145" "NMG90_22170" 7458.72326340228 -0.0721857769071908 0.236938887772921 -0.304659895999735 0.760625196712618 1 "ACSL, fadD" "K01897" "long-chain acyl-CoA synthetase" "M00086" "beta-Oxidation, acyl-CoA synthesis" "ko00061==ko00071==ko01100==ko01212==ko02024==ko03320==ko04146==ko04216==ko04714==ko04920" "Fatty acid biosynthesis==Fatty acid degradation==Metabolic pathways==Fatty acid metabolism==Quorum sensing==PPAR signaling pathway==Peroxisome==Ferroptosis==Thermogenesis==Adipocytokine signaling pathway" "PF00501.27" "AMP-binding" "-" "NULL" "NULL" "NULL" "NULL" "COG0318" "CaiC" "Acyl-CoA synthetases (AMP-forming)/AMP-acid ligases II" "Lipid metabolism / Secondary metabolites biosynthesis, transport, and catabolism" "KOG1176" "KOG1176" "Acyl-CoA synthetase" "Lipid transport and metabolism" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"4146" "NMG90_22175" 4456.10985686563 -0.21244695419118 0.250919380939832 -0.846674152452666 0.397176769631499 1 "PaaJ" "K00626" "acetyl-CoA C-acetyltransferase" "M00088==M00095==M00373==M00374==M00375==M00849" "Ketone body biosynthesis, acetyl-CoA => acetoacetate/3-hydroxybutyrate/acetone==C5 isoprenoid biosynthesis, mevalonate pathway==Ethylmalonyl pathway==Dicarboxylate-hydroxybutyrate cycle==Hydroxypropionate-hydroxybutylate cycle==C5 isoprenoid biosynthesis, mevalonate pathway, archaea" "ko00071==ko00072==ko00280==ko00310==ko00362==ko00380==ko00620==ko00630==ko00640==ko00650==ko00720==ko00900==ko01100==ko01110==ko01120==ko01200==ko01212==ko02020" "Fatty acid degradation==Synthesis and degradation of ketone bodies==Valine, leucine and isoleucine degradation==Lysine degradation==Benzoate degradation==Tryptophan metabolism==Pyruvate metabolism==Glyoxylate and dicarboxylate metabolism==Propanoate metabolism==Butanoate metabolism==Carbon fixation pathways in prokaryotes==Terpenoid backbone biosynthesis==Metabolic pathways==Biosynthesis of secondary metabolites==Microbial metabolism in diverse environments==Carbon metabolism==Fatty acid metabolism==Two-component system" "PF02803.17" "Thiolase_C" "-" "NULL" "NULL" "NULL" "NULL" "COG0183" "PaaJ" "Acetyl-CoA acetyltransferase" "Lipid metabolism" "KOG1390" "KOG1390" "Acetyl-CoA acetyltransferase" "Lipid transport and metabolism" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
